userName,score,at,content
Suhardiman Utama,1,2024-05-03 22:00:12,"Kecewa banget Guys... Saya telat pada pembayaran tenor pertama, namun saya lunasin langsung semua tenor, Al hasil tidak dapat menggunakan kembali kredivonya untuk seluruh transaksi. Saranku coba aplikasi yang lain saja."
cristine Margawati,5,2024-05-03 21:20:36,"tolong pertahankan bunga yg rendah dan ringan..sangat membantu sekali.. terimakasih kredivo,, apresiasi dong buat yg rajin bayarnya dan ga pernah telat.. kasi hadiah apa gituu.. hehehe"
Syafriawani Syafriawani,5,2024-05-03 20:40:52,"Agak bingung karena waktu mau nuker point pas belanja pulsa,rasanya udah klik buat tuker point tp ternyata tagihannya gak ada potongan,itu kenapa ya..? Klo yg lain sih masih aman"
joko arasy wibowo chanel,1,2024-05-03 19:55:04,"Tolong cs kredivo di lihat lagi sistem komputer nya biar customer nya gk dirugikan memang tagihan nya sebesar 185000 dengan tanggal 3,6,7 tapi yng jatuh tempo hanya di tanggal 3 saja tiba tiba saja cs kredivo nelpon dan harus melunasi semua nya itu cs baru apa oon permanen padahal sebelum sebelum nya kalau yang jatuh tempo itu di bayar kan dulu nah yg 6 sama 7 seharusnya nanti"
Awiee Wie,1,2024-05-03 19:01:39,Tolong kredivo perbaiki aplikasi nya kasihan pengguna aplikasimu sangat bnyk.. Dulu flexi card sudah sangat bgs blnja gmpang pakai flexi card eehh dihilangin trus infinite card jg sangat bgs eeehh dihilangin juga dari aplikasi.. Transaksi apa saja skrg sudah gk bisa alasan keamanan.. Udah mau bangkrut kali ya kredivo. Akun premium score kredit A jg gk ada guna sekarang.. Jaman dulu kalau skor kredit A beehhh mau belanja apa aja lngsg cair
Ika Setyo Budiharto,2,2024-05-03 18:58:52,"Yang awalnya bintang 4 atau 5 sekarang jadi bintang 2 saja karena fitur penting QRIS sudah tidak bisa digunakan untuk umum lagi, hanya dapat digunakan untuk QRIS mitra dan itu sangat merugikan pengguna seperti saya yang selalu bertransaksi QRIS diluar mitra Kredivo seperti QRIS warung/rumah makan, cafe, minimarket, ataupun toko² pakaian/lainnya yang menyediakan pembayaran QRIS sekarang tidak tersedia."
Vivian Evie,3,2024-05-03 11:25:22,"Awal nya sangat sangat nyaman pakai kredivo,bahkan lebih nyaman dr apk lain nya,transaksi mudah,offline atw online sangat mudah,tapi skrg fitur Qris,kartu infinite,kartu flexi pun sudah tidak bisa di gunakan lagi,sudah tidak tersedia fitur nya.sangat di sayangkan sekali pdhl saya pengguna dengan skor A."
Zayyan Sakha chanel,5,2024-05-03 11:12:14,"Hanyalah kredivo yg sampai saat ini mengerti, pelayanan prima, tidak ada kesulitan untuk trabsaksi... pakai kredivo dijamin semua akan mudah,, trimakasih kreduvo... ayo semua pakai kredivo,, pelayanan prima, semua menjadi mudah.. pakai kredivo.. mantap"
Ari Khoirulbariyah,1,2024-05-03 10:03:31,"Aplikasi ini sekarang sangat buruk, TDK bisa masuk ke aplikasi, tapi tetep nagih, org yg mau bayar berangsur2 menjadi kendala, krna beyar lewat kode dari Gmail itu dikalkulasikan semuanya termasuk yg blm waktunya bayar, jng pernah download apk ini, menguras emosi, transaksi d indomart berkali2 ngga bisa mpe pake cash, limit TDK bisa pke isi pulsa,, buruk sekali sumpah"
Farahmiapatihkayo Ara,2,2024-05-03 09:39:22,"Turun bintang tadi bintang 5 jadi bintang 2 .. Kendala yg saya alami Udh bayar tagihan padahal blm jatuh tempo nya lewat, malah pembayar yg blm jatoh tempo udah saya lunasin malah gk terverifikasi.. Malah ada bunga nya.. Komplent ke cs nya malah harus nunggu 5 hari nunggu 5hari malah kena jatoh tempo.. Kurang memuaskan kreditvo"
Prastya wisnu budiawan,5,2024-05-03 05:57:02,"super apps, transparan dan tanpa bnyk iklan murahan, sepengalaman saya bunganya paling rendah dari yg lain. cukup kredivo aja dihp saya buat semua kebutuhan fintech."
Imam Haris,5,2024-05-03 02:04:15,"Insya Alloh bermanfaat. Maaf sebelumnya ni baru pertama kali nya saya mencoba pinjaman online. Ya meski pun data masih dalam proses, mudah2han lancar prosesnya. Semoga berguna dan bermanfaat kedepannya amin. Aplikasi yg sgt bagus dan bermanfaat"
hans cool,5,2024-05-02 23:51:02,"aplikasi yg sangat luar biasa.. sangat membantu,.. juga proses yg tidak makan waktu yg lama buat isi data dan respon yg sangat cepat banget... memang aplikasi All in One Banget.. sangat rekomendit di era serba onlin.. mantapp"
Abah Mamet,2,2024-05-02 20:56:09,"Mohon maaf sy kasih bintang 2 dulu karena ketika mau pinjam lg d tolak padahal pembayaran lancar bahkan sebelum jatuh tempo sy melunasinya. sebenernya ini aplikasi sangat bagus dan terimakasih sudah membatu di kala ada keperluan mendesak, sy nyaman skali ketika sedang butuh dana darurat dengan aplikasi pinjaman kredivo."
Haris Griffin,1,2024-05-02 17:40:55,"Kmren brni kasih transaksi dgn qris, giliran sering dipake malah skrg sdh gak bs lagi, kalo mau kasih kredit / pinjaman jgn ragu ragu dong . . Buat apa kasih limit gede kalo dipake apa2 gak bisa . . Malu2in saja . . Mendingan jgn kasih limit gede gak kepake juga Pdhal setiap transaksi sudah langsung ditambah bunga pula Contoh itu Yup, credinex tanpa bunga diawal . . Payah kredivo jelek . . Bikin males pake nya"
Angga Asmara,1,2024-05-02 12:11:23,"akun kredivo saya masa tbtb terblokir permanen sedang kan limit sudah besar ,sudah premium plus. saya tidak merasa melakukan transaksi apa2 tbtb diblokir permanen gitu aja,kecewa banget si padahal soal pembayaran dll tidak pernah ada masalah"
Novian Dwi cahyono,4,2024-05-02 09:55:34,"Untuk pelayanan transaksi cukup bagus respon cepat , minus kekurangan tolong fitur pusat bantuan di bikin kayak dulu agar enak kita untuk penyampaiannya buka di bikin fitur yang ribet merepotkan custamer untuk mencari info bantuan ."
okky hamdani,1,2024-05-02 09:44:32,"Tidak bisa transaksi pulsa, paket data, dll, pembayaran barcode juga tidak bisa di tenant lain atau umkm, tidak seperti yg dulu, mohon tolong dibantu kenapa ini kredivo. Padahal saya sudah nyaman dengan kredivo, kenapa sekarang begini"
Dwiki Akbar,2,2024-05-02 09:31:08,Downgrade penilaian selaras dengan downgrade pelayanan 🙏🏻 1. Flexi card tidak bisa digunakan -1 ⭐ 2. Metode pembayaran QRIS tidak bisa digunakan -1 ⭐ 3. Fitur Infinite card sudah tidak ada -1 ⭐ Downgrade penilaian berdasarkan pelayanan totalnya -3 ⭐ Dari 5⭐ jadi 2⭐ saja sudah cukup rasanya dengan kredivo yg sekarang
Irma Setiawati,1,2024-05-02 07:07:00,Biasanya stiap saya lupa pin biasanya mudah dengan SMS link kredivo dengan privasi wajah lalu ganti pin baru tapi kenapa sudah 3 hari ini link SMS malah balik lagi ke apk kredivo trus minta SMS lagi malah balik lagi ke apk kredivo berulang2.. tanpa ada privasi wajah bahkan sampai skrg belum bisa kebuka apknya krna saya belum bisa ganti pin baru.benar benar sangat buruk sekali
Riska Yanti,1,2024-05-02 03:02:56,"Aplikasi aneh, ga guna. Ada limit gede pun percums gabisa dipake sama sekali. Baru pakai isi pulsa sekali pembayaran tepat, setelah itu akun langsung beku gabisa diapa2in. Gajelas nih apk"
SupriYanto Widodo,1,2024-05-02 02:15:15,Awal'y Saya Kasih bintang 5... Tapi sekarang Akun Jadi Bangkai dengan Kebijakan yg Kaku...!! Padahal Tagihan Telat juga diBayarkan dengan Bunga'y...?? Cobalah sedikit Fleksibel seperti Pinjaman Bank/Finance Motor/Mobil walau Telat bayar masih ada sedikit Toleransi... disuruh Belanja tapi tidak bisa diPakai Belanja kata'y Paylater kenapa Kaku sekali dengan Kebijakan'y...!! Akun jadi Bangkai tidak bisa Transaksi apapun...??
Harlianti Ramli,4,2024-05-01 13:59:13,"Bagus,tapi sedikit binggung pinjaman 1 lunas tepat waktu.pinjam lg yg ke 2 lunas tepat waktu bahkan blm cicilan ke 3 di lunasin pas cicilan ke 2. Tp kenapa pas pinjaman ke 3 ga bs pinjam lg bahkan scorenya turun dr B ke C ga bs pinjaman lg. Tp msh bs belanja/byr tagihan listrik pake limit belanja. Yg kecewa dgn menu pinjaman aja sih."
Abram Rivatszchy,1,2024-05-01 10:38:17,"Sangat mengecewakan, saya selalu tepat waktu dalam membayar. Tidak pernah ada keterlambatan ataupun cicilan yg menunggak. Namun pada akhirnya akunku malah diblokir secara permanen dg alasan yg sangat tidak jelas dan tidak transparan. Uninstall saja, tidak guna memakai Kredivo. Tolong data-dataku jangan disalahgunakan. Three thumbs down for you. 👎🏽👎🏽👎🏽"
Afni 1008,1,2024-05-01 10:36:41,"Awalnya saya gak masalah sama app ini tapi kemarin do date saya masih tgl 30 belum lewat atau gimana tapi udah di telponin kayak mau gak bayar alias kabur,Sudah saya bayar lunas pun ditanggal itu masih ditelponin padahal tagihan yg lain itu do date masih Mei ditanggal 15mei keatas tapi sudah saya lunasi bareng yg do date 30apr trus tadinya saya gak mau angkat telpon,tau gak itu yg nelpon ngomong panjang kali lebar tentang pembayaran do date 30 padahal yg jelas sudah saya bayar.. Mengesalkan"
Uus firdaus,5,2024-05-01 09:48:44,untuk pelayanan kredivo saat ini sudah bagus.. cicilan dngannbunga rendah.. dan juga ketika sya telat bayar cicilan tidak apk2 lainnya yang neror2 berlbihan pdhl cicilan gak smpe 50k.. tapi kredivo beda the best lah terbaik untuk saat ini
Kepin Teposs,1,2024-05-01 05:57:09,"Gimana ini,saya sudah melakukan pembayaran tpi tagihannya masih ada, padahal saldo rekening saya sudah berkurang,,,Csnya ditelfon bilang belum ada pembayaran tpi kok bisa saldo saya berkurang,inbox dilive chatnya ya responnya lama, gimana ini terusan uang saya????"
puryanti amd,1,2024-04-30 18:28:30,parah sih yg nagih menurut saya yang tidak pernah telat sampai beda bulan🤦 salah nya tidak melihat ada denda sebesar 9 ribu 7 ratus rupiah. Dan melakukan pengancaman . harus nya bisa di lihat record nya. kecewa. ini untuk yg terakhir kali saya beli token PLN prabayar disini. Bakal delete akun.
M Yusron,1,2024-04-30 17:44:36,"Kepada pihak kredivo sy sangat menyesal menggunakan aplikasi kalian, kalau buat iklan jangan muluk2 beda sama kenyataan nya. Di iklan bisa pinjam limit 10jt jangka pengembalian 12 bulan, setelah daftar limit yg bisa dipinjam maks 1jt jangka pengembalian 3bln . Ga sesuai di iklan nya 1jt itu limit yg kalian atur sendiri, sepeser pun gak kugunakan,saya sangat kecewa"
Sugeng Widodo,2,2024-04-30 15:36:03,Sekarang susah buat ajuin. Belum di proses sudah di tolak.. Alasan ada tagihan lain Padahal tagihan lain sudah selesai.. Sudah 3 bulan pengajuan di tolak ini bulan ke empat di tolak lagi. Selalu menawarkan limit tapi tidak pernah di acc..
Yoga Saputra,2,2024-04-30 14:43:02,"saya kasih bintang 2 karena makin kesini kredivo semakin rumit awalnya lancar dan aman aman aja dalam bertransaksi sekarang harus cek berskala lah, koneksi jaringan tidak stabil lah apalah keamanan akunlah terlalu banyak penilaian, saran lebih baik kredivo balik lagi seperti dulu, mohin diperhatikan lagi terima kasih"
Aaron Setiawan,1,2024-04-29 22:51:02,"Data pribadi tidak aman, dapat diretas oleh pihak lain untuk pinjam dengan data kita sehingga kita harus menanggungnya. Aplikasi ini tidak menjamin data pelanggannya, sehingga debt kolektornya menagih ke nomer circle kita tanpa ada solusi yang baik. Lebih baik uninstall demi keamanan kita"
Pengguna Google,5,2024-04-29 18:24:41,"Terimakasih atas aplikasinya semoga kedepannya lebih baik lagi....sangatlah mmbantu dgn adanya aplikasi ini.sip oke banget tetap oke. Saya tambahin ya,mohon maaf saya lbh suka operator awal cukup kasih tau tagihan dn klo tlpn cukup sekali aja,krn saya udah tau dari sms,operator skrg klo tlpn g di angkat ngejar2 trs,udah gtu kepo bayar pakai apa.tolong untuk virtual acount bank BTN di adain donk,kenapa virtual BTN ga da"
fadil munawar,5,2024-04-29 18:23:35,"Menudahkan untuk bertransaksi, tapi di ralat kasih 2 bintang, limitnya ga naik2 udah 2 kali upgrade. Udah komunikasi sama cs masih belum bisa, padahal transaksi lancar"
jumawan Pandarea,5,2024-04-29 17:19:31,Saya baru beberapa minggu pake ini.. Tapi saya suka jika isi pulsa.. Tenor 1 bulan dia sudah otomatis ada detail jumlah rincian pembelian dan jatuh tempo masing2 pembelian udah di detail 1 / 1 dan pembayaran juga tidak Langsung total keseluruhan.. Mantapp. Bangett.. Cuma kalau mau belanja online masih binggung kalau mau pake.
Rahmad Sah,3,2024-04-29 15:38:09,"Limit banyak tapi saat mau transaksi selalu ada masalah keamanan pada akun. Padahal dulu aman2 aja , makin lama makin bobrok ini , udh kayak apk sebelah bentar lagi kayanya."
Indra Yani,5,2024-04-29 13:51:54,"Sangat membantu dengan adanya kredivo pinjam uang dengan limit besar langsung d acc selain itu juga bisa untuk membeli pulsa data ataupun pulsa listrik.saya sangat senang menggunakan kredivo semoga selalu sukses untuk kredivo & slalu mmberikan kepuasan untuk pelanggan""nya"
Junaedi Kun,2,2024-04-29 11:05:22,fitur seharus.y di tmbh ini malah di kurangin dengan gk bisa.y pembayaran dengan Qris...semua pembayaran skrng dengan qris dmn mana juga knp malah skrng gk bisa bukan.y ada kemajuan malah ada kemunduran ini mah 🤦🤦 tolong di pikirkan lagi kalau mau hilaang.n pembayaran pakai qris
Nuzul Rahman,1,2024-04-29 11:04:54,Saya Kecewa dengan aplikasi ini .. saya tidak pernah mendapatkan limid . sudah 3x coba daftar dan jarak untuk mendaftar kembali sangat lama.. di apk lain sperti akulaku saya sudah dapat limid 10 juta. tolong di perbaiki cara penentuan limidnya.
riki pranata,1,2024-04-29 03:35:42,"Tolong pihak kredivo Saya transaksi Qris tapi tidak berhasil/gagal tapi saya di tagih / di suruh bayar Sudah hubungi semuanya dari pihak kredivo tapi belum ada solusi Dari livechat suruh k email TLP juga Gada solusi Sudah 1 bulan tidak ada jawaban yg bener Status nya saja sampai 1 bulan masih ""TRANSAKSI SEDANG DI PROSES"" Tolong ini gimana Tapi terpaksa harus bayar tagihan walau pun gak pernah d proses dan ga terima uang nya Aplikasi buruk"
Restanded 79,5,2024-04-28 23:14:03,"selama 2 bulan ini masih aman, limit pertama langsung dapat 3jt.. cicilan selalu tepat waktu, semoga kedepan nya selalu begini, dan tambah naik lagi limitnya,, kredivo sangat membantu"
Rita Purwandari,1,2024-04-28 23:01:50,"kecewa, saya selalu byr tpt waktu bahkan blm jatuh tempo pun sdh saya byr tp ketika saya ada keperluan mendadak ,dan masih ada limit 5 jt ga bisa dipakai sm sekali, bahkan utk belanja di supermarket tdk bisa di scan dengan alasan hrs byr dl , padahal saya sdh byr ,untung saya bawa uang cash jd ga malu2in amat"
Devi Anita Rahmah,1,2024-04-28 22:59:02,Kredivo sekarang jelek banget aku kira cuma aku ternyata keluhan pemilik kredivo semua sama ternyata hampir semua akun gak bisa transaksi aneh banget limit ada tapi gak bisa di gunakan dengan alasan keamanan semua padahal pelunasan selalu di awal aneh banget rajin bayar malah gak bisa transaksi mana di turunin levelnya . Tolong di tingkatkan lagi aplikasinya makin jelek sekarang
Ibu Suri,5,2024-04-28 17:09:16,"Sangat membantu disaat2 sulit, mudah sekali penggunaan nya, dan pembayaran tiap bulan pun selalu lancar tidak pernah ada kendala. Maju terus utk kredivo 👍"
Apri Yanti,1,2024-04-28 14:49:38,"Turunin jadi 1 awal nya lancar pembayaran lancar ,ehh pas udah bayar kita butuh mendesak alasan keamanan ,memang ini lintah darat sudah banyak kita bayar bunga baru mereka memakai alasan ini itu,autol aj sekalian dari awal"
Ahmad Faisal,5,2024-04-28 13:48:50,"Terimakasih Kredivo selalu ada disetiap kondisi, cara daftar yg mudah, pinjaman cepat disetujui, solusi mudah dan terpercaya.."
Tutut Ari Wibowo,3,2024-04-28 10:08:41,"Tolong untuk diperbaiki lagi aplikasinya, Aplikasi tidak mau terbuka dan minta update, setelah diupdate malah mentok di logo kredivo. Transaksi jadi sulit dengan aplikasi yg seperti ini"
Deasy Kurniasari,5,2024-04-28 06:02:58,"Aplikasi yang bagus. Mudah digunakan. Dari pinjaman, top up, pembelian pulsa token dll, belanja juga sangat mudah. Ringan bunga pinjamannya.. Dan sangat memudahkan. User hanya perlu bijak untuk menggunakannya. :)"
andy lie,1,2024-04-27 23:20:08,"Kepada kredivo yg terhormat,apabila kartu flexi memang sudah tdk bisa di gunakan,sebaiknya infokan melalui email..jangan pas kita belanja,eh taunya gk bisa.. Apakah kertu flexi permanent sudah tdk bisa di gunakan?? Kita sebagai nasabah juga butuh kepastian.. Fitur qris juga tidak bisa.. Sebenarnya ini suatu kemunduran,bukanya kemajuan..nasabah makin banyak ehh fitur malah di hilangi..payah"
Mochamad Irfan Gustiana,3,2024-04-27 23:08:15,"Makin kesini kredivo makin ga jelas awal nya nyaman tapi sekarang malah ga bisa digunakan dengan alasan transaksi tidak sah saja ,padahal limit saya ada ,awal nya nyaman dengan ada nya kredivo makin kesini jadi makin risih jadinya!"
goloman Harahap,5,2024-04-27 15:18:50,"Dibandingkan aplikasi lain kredivo ini fitur nya udah paling lengkap, bunga nya juga kecil. Makasih kredivo langganan dari tahun 2017. Tapi min pembayaran menggunakan qris masih sering eror tololong di perbaiki."
Sri Sandriyanti Dokliwan,5,2024-04-27 11:13:35,"Aplikasinya bagus, cuma proses pengapretannya lumayam lama, padahalm sering transaksi, tida pernah telat bayar, Tapi pengajuan limit nggak pernah di ACC, pdahal uda mau hmpir 1 tahanun berlangganan di kredivo. Mohon di perbaiki lagi sistemnya, sayang padahal Apk nya bagus, bunga cicilannya juga rendah. Membantu lah"
Maharani Jasuma,2,2024-04-27 09:02:27,"Awal awal pakai kredivo aman aman saja dan apk paling bagus. Tapi knp akhir akhir ini tidak bisa di gunakan, qris tidak bisa, dan pakai barcode juga tidak bisa. Padahal tunggakan saya sudah di lunaskan dari jauh sebelum jatuh tempo nya. Tolong buat pihak kredivo di bagusin lagi, dan kembali seperti biasa baru nnti saya kasih bintang 5"
Anisa Hafifah,2,2024-04-27 08:21:11,"Kredit score turun karena telat, tapi sudah di lunasin semua.. Skrg mau pakai aja udah gak bisa, padahal pakai kredivo udah lama banget dan gak pernah telat sebelumnya. Kecewa sih"
Is mail,1,2024-04-27 04:22:05,tadinya ku kasih bintang 5 sekarang ku turunin karna pembayaran telat jatuh tempo lewat hitungan jam aja sudah di tangguhkan suruh nglunasin semuanya ! harusnya lunasin yang telah jatuh tempo bukan semuanya . karna udh masuk dengan bunga perbulan kenapa suruh bayar semuanya ? sama saja membayar bunga 6bulan dengan sekali bayar untung di pihak anda tolong pihak kredivo di perbaiki lagi . jatuh tempo cuman hitungan jam bukan hari trimakasih 🙏
